family_old_with_errors,family,genus,taxon,species,name_matched,accepted_name,Taxonomic_status,limit.s,limit.n,lat.mid,lat.ext,trop.frac,temp.frac,tropicality
bignoniaceae,bignoniaceae,mansoa,mansoa_parvifolia,parvifolia,mansoa_parvifolia,mansoa_parvifolia,Accepted,-17.6,15.5,-1,33.1,1,0,1
bignoniaceae,bignoniaceae,pleonotoma,pleonotoma_jasminifolia,jasminifolia,pleonotoma_jasminifolia,pleonotoma_jasminifolia,Accepted,-7.5,6,-0.8,13.5,1,0,1
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_egensis,egensis,arrabidaea_egensis,arrabidaea_egensis,Accepted,-4.8,3.4,-0.7,8.2,1,0,1
bignoniaceae,bignoniaceae,jacaranda,jacaranda_copaia,copaia,jacaranda_copaia,jacaranda_copaia,Accepted,-17.3,16.3,-0.5,33.7,1,0,1
bignoniaceae,bignoniaceae,lundia,lundia_erionema,erionema,lundia_erionema,lundia_erionema,Accepted,-7.2,6.5,-0.3,13.8,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_pedicellata,pedicellata,tabebuia_pedicellata,tabebuia_pedicellata,Accepted,-13.6,13.6,0,27.3,1,0,1
bignoniaceae,bignoniaceae,martinella,martinella_obovata,obovata,martinella_obovata,martinella_obovata,Accepted,-17.8,18,0.1,35.8,1,0,1
bignoniaceae,bignoniaceae,pleonotoma,pleonotoma_variabilis,variabilis,pleonotoma_variabilis,pleonotoma_variabilis,Accepted,-14.7,15.5,0.4,30.2,1,0,1
bignoniaceae,bignoniaceae,anemopaegma,anemopaegma_robustum,robustum,anemopaegma_robustum,anemopaegma_robustum,Accepted,-4.3,5.2,0.5,9.4,1,0,1
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_mollis,mollis,arrabidaea_mollis,arrabidaea_mollis,Accepted,-5.5,6.5,0.5,12,1,0,1
bignoniaceae,bignoniaceae,jacaranda,jacaranda_obtusifolia,obtusifolia,jacaranda_obtusifolia,jacaranda_obtusifolia,Accepted,-12.8,13.8,0.5,26.6,1,0,1
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_pubescens,pubescens,arrabidaea_pubescens,arrabidaea_pubescens,Accepted,-22.9,24,0.6,46.9,0.989339019,-0.010660981,0.978678038
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_verrucosa,verrucosa,arrabidaea_verrucosa,arrabidaea_verrucosa,Accepted,-17.7,19.3,0.8,37,1,0,1
bignoniaceae,bignoniaceae,parabignonia,parabignonia_steyermarkii,steyermarkii,parabignonia_steyermarkii,dolichandra_steyermarkii,Synonym,-9.1,10.7,0.8,19.8,1,0,1
bignoniaceae,bignoniaceae,memora,memora_moringifolia,moringifolia,memora_moringifolia,memora_moringifolia,Accepted,-3,4.9,1,7.9,1,0,1
bignoniaceae,bignoniaceae,crescentia,crescentia_cujete,cujete,crescentia_cujete,crescentia_cujete,Accepted,-22.9,25,1,47.9,0.96868476,-0.03131524,0.93736952
bignoniaceae,bignoniaceae,anemopaegma,anemopaegma_oligoneuron,oligoneuron,anemopaegma_oligoneuron,anemopaegma_oligoneuron,Accepted,-6,8.3,1.2,14.3,1,0,1
bignoniaceae,bignoniaceae,memora,memora_cladotricha,cladotricha,memora_cladotricha,adenocalymma_cladotrichum,Synonym,-9,11.3,1.2,20.3,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_impetiginosa,impetiginosa,tabebuia_impetiginosa,tabebuia_impetiginosa,Accepted,-27,29.4,1.2,56.4,0.833333333,-0.166666667,0.666666667
bignoniaceae,bignoniaceae,tabebuia,tabebuia_umbellata,umbellata,tabebuia_umbellata,handroanthus_umbellatus,Synonym,-25.5,28.5,1.5,54,0.87037037,-0.12962963,0.740740741
bignoniaceae,bignoniaceae,tabebuia,tabebuia_heterophylla,heterophylla,tabebuia_heterophylla,tabebuia_heterophylla,Accepted,-24.1,27.1,1.5,51.2,0.91796875,-0.08203125,0.8359375
bignoniaceae,bignoniaceae,tabebuia,tabebuia_chrysantha,chrysantha,tabebuia_chrysantha,tabebuia_chrysantha,Accepted,-26.1,29.4,1.6,55.5,0.846846847,-0.153153153,0.693693694
bignoniaceae,bignoniaceae,roentgenia,roentgenia_sordida,sordida,roentgenia_sordida,bignonia_sordida,Synonym,-4.8,8.3,1.7,13.1,1,0,1
bignoniaceae,bignoniaceae,tecoma,tecoma_castanifolia,castanifolia,tecoma_castanifolia,tecoma_castanifolia,Accepted,-28.9,32.6,1.8,61.6,0.764227642,-0.235772358,0.528455285
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_inaequalis,inaequalis,arrabidaea_inaequalis,cuspidaria_inaequalis,Synonym,-14.8,18.5,1.9,33.3,1,0,1
bignoniaceae,bignoniaceae,ceratophytum,ceratophytum_tetragonolobum,tetragonolobum,ceratophytum_tetragonolobum,tanaecium_tetragonolobum,Synonym,-17.6,21.3,1.9,38.8,1,0,1
bignoniaceae,bignoniaceae,mansoa,mansoa_kerere,kerere,mansoa_kerere,pachyptera_kerere,Synonym,-13.5,17.3,1.9,30.8,1,0,1
bignoniaceae,bignoniaceae,memora,memora_bracteosa,bracteosa,memora_bracteosa,adenocalymma_bracteosum,Synonym,-4.3,8.2,2,12.5,1,0,1
bignoniaceae,bignoniaceae,godmania,godmania_aesculifolia,aesculifolia,godmania_aesculifolia,godmania_aesculifolia,Accepted,-17.5,22,2.2,39.5,1,0,1
bignoniaceae,bignoniaceae,mansoa,mansoa_verrucifera,verrucifera,mansoa_verrucifera,mansoa_verrucifera,Accepted,-18,22.3,2.2,40.3,1,0,1
bignoniaceae,bignoniaceae,pithecoctenium,pithecoctenium_crucigerum,crucigerum,pithecoctenium_crucigerum,amphilophium_crucigerum,Synonym,-32.3,36.7,2.2,69.1,0.68115942,-0.31884058,0.362318841
bignoniaceae,bignoniaceae,mussatia,mussatia_hyacinthina,hyacinthina,mussatia_hyacinthina,bignonia_hyacinthina,Synonym,-15,19.8,2.4,34.8,1,0,1
bignoniaceae,bignoniaceae,lundia,lundia_puberula,puberula,lundia_puberula,lundia_puberula,Accepted,-14.6,19.7,2.5,34.3,1,0,1
bignoniaceae,bignoniaceae,xylophragma,xylophragma_seemannianum,seemannianum,xylophragma_seemannianum,xylophragma_seemannianum,Accepted,-15.1,20.3,2.6,35.4,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_billbergii,billbergii,tabebuia_billbergii,tabebuia_billbergii,Accepted,-4.2,11.3,3.6,15.5,1,0,1
bignoniaceae,bignoniaceae,memora,memora_aspericarpa,aspericarpa,memora_aspericarpa,adenocalymma_aspericarpum,Synonym,-4.2,11.5,3.7,15.7,1,0,1
bignoniaceae,bignoniaceae,cydista,cydista_aequinoctialis,aequinoctialis,cydista_aequinoctialis,bignonia_aequinoctialis,Synonym,-17.5,25,3.8,42.5,0.964705882,-0.035294118,0.929411765
bignoniaceae,bignoniaceae,anemopaegma,anemopaegma_chrysoleucum,chrysoleucum,anemopaegma_chrysoleucum,anemopaegma_chrysoleucum,Accepted,-11.5,19.3,3.9,30.8,1,0,1
bignoniaceae,bignoniaceae,cydista,cydista_diversifolia,diversifolia,cydista_diversifolia,bignonia_diversifolia,Synonym,-13.6,21.4,3.9,35,1,0,1
bignoniaceae,bignoniaceae,distictella,distictella_chocoensis,chocoensis,distictella_chocoensis,,No opinion,3.8,5.3,4.5,1.5,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_rosea,rosea,tabebuia_rosea,tabebuia_rosea,Accepted,-15.8,25,4.6,40.8,0.963235294,-0.036764706,0.926470588
bignoniaceae,bignoniaceae,memora,memora_patula,patula,memora_patula,adenocalymma_patulum,Synonym,-7.2,16.5,4.7,23.7,1,0,1
bignoniaceae,bignoniaceae,pleonotoma,pleonotoma_clematis,clematis,pleonotoma_clematis,pleonotoma_clematis,Accepted,0.5,10.5,5.5,10,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_palustris,palustris,tabebuia_palustris,tabebuia_palustris,Accepted,0.8,10.5,5.6,9.7,1,0,1
bignoniaceae,bignoniaceae,mansoa,mansoa_erythraea,erythraea,mansoa_erythraea,pachyptera_erythraea,Synonym,6.5,7,6.8,0.5,1,0,1
bignoniaceae,bignoniaceae,mansoa,mansoa_hymenaea,hymenaea,mansoa_hymenaea,mansoa_hymenaea,Accepted,-11.5,25,6.8,36.5,0.95890411,-0.04109589,0.917808219
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_oxycarpa,oxycarpa,arrabidaea_oxycarpa,arrabidaea_oxycarpa,Accepted,4.9,10.4,7.7,5.5,1,0,1
bignoniaceae,bignoniaceae,anemopaegma,anemopaegma_orbiculatum,orbiculatum,anemopaegma_orbiculatum,anemopaegma_orbiculatum,Accepted,5.3,10.4,7.8,5.2,1,0,1
bignoniaceae,bignoniaceae,adenocalymma,adenocalymma_inundatum,inundatum,adenocalymma_inundatum,adenocalymma_inundatum,Accepted,-4.8,20.8,8,25.6,1,0,1
bignoniaceae,bignoniaceae,jacaranda,jacaranda_caucana,caucana,jacaranda_caucana,jacaranda_caucana,Accepted,5.3,11,8.1,5.7,1,0,1
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_floribunda,floribunda,arrabidaea_floribunda,arrabidaea_floribunda,Accepted,-4.2,21.1,8.4,25.3,1,0,1
bignoniaceae,bignoniaceae,amphitecna,amphitecna_isthmica,isthmica,amphitecna_isthmica,amphitecna_isthmica,Accepted,6.5,10.5,8.5,4,1,0,1
bignoniaceae,bignoniaceae,distictis,distictis_steyermarkii,steyermarkii,distictis_steyermarkii,amphilophium_steyermarkii,Synonym,6,11,8.5,5,1,0,1
bignoniaceae,bignoniaceae,adenocalymma,adenocalymma_magdalenense,magdalenense,adenocalymma_magdalenense,adenocalymma_magdalenense,Accepted,9,10.9,9.9,1.9,1,0,1
bignoniaceae,bignoniaceae,anemopaegma,anemopaegma_grandiflorum,grandiflorum,anemopaegma_grandiflorum,anemopaegma_chrysoleucum,Synonym,9.7,10.2,9.9,0.5,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_donnell-smithii,donnell-smithii,tabebuia_donnell-smithii,tabebuia_donnell-smithii,Accepted,-1.3,22,10.3,23.3,1,0,1
bignoniaceae,bignoniaceae,anemopaegma,anemopaegma_puberulum,puberulum,anemopaegma_puberulum,anemopaegma_puberulum,Accepted,-5,25.6,10.3,30.6,0.931372549,-0.068627451,0.862745098
bignoniaceae,bignoniaceae,amphitecna,amphitecna_latifolia,latifolia,amphitecna_latifolia,amphitecna_latifolia,Accepted,0.3,20.5,10.4,20.2,1,0,1
bignoniaceae,bignoniaceae,amphitecna,amphitecna_sessilifolia,sessilifolia,amphitecna_sessilifolia,amphitecna_sessilifolia,Accepted,8.5,13,10.8,4.5,1,0,1
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_mollissima,mollissima,arrabidaea_mollissima,arrabidaea_mollissima,Accepted,5,17.7,11.3,12.7,1,0,1
bignoniaceae,bignoniaceae,distictis,distictis_lactiflora,lactiflora,distictis_lactiflora,amphilophium_lactiflorum,Synonym,0.3,22.8,11.6,22.5,1,0,1
bignoniaceae,bignoniaceae,tabebuia,tabebuia_millsii,millsii,tabebuia_millsii,tabebuia_millsii,Accepted,6.8,19.3,13,12.6,1,0,1
bignoniaceae,bignoniaceae,cydista,cydista_heterophylla,heterophylla,cydista_heterophylla,cydista_heterophylla,Accepted,7.8,22.3,15.1,14.5,1,0,1
bignoniaceae,bignoniaceae,amphitecna,amphitecna_montana,montana,amphitecna_montana,amphitecna_montana,Accepted,14.2,16.5,15.4,2.3,1,0,1
bignoniaceae,bignoniaceae,amphitecna,amphitecna_silvicola,silvicola,amphitecna_silvicola,amphitecna_silvicola,Accepted,15.3,16.5,15.9,1.2,1,0,1
bignoniaceae,bignoniaceae,arrabidaea,arrabidaea_viscida,viscida,arrabidaea_viscida,arrabidaea_viscida,Accepted,11.7,20.3,16,8.6,1,0,1
bignoniaceae,bignoniaceae,amphitecna,amphitecna_breedlovei,breedlovei,amphitecna_breedlovei,amphitecna_breedlovei,Accepted,16.5,16.8,16.7,0.3,1,0,1
bignoniaceae,bignoniaceae,amphitecna,amphitecna_regalis,regalis,amphitecna_regalis,amphitecna_regalis,Accepted,16.5,19.3,17.9,2.8,1,0,1
bignoniaceae,bignoniaceae,adenocalymma,adenocalymma_fissum,fissum,adenocalymma_fissum,mansoa_verrucifera,Synonym,18,19.7,18.8,1.7,1,0,1
bignoniaceae,bignoniaceae,crescentia,crescentia_alata,alata,crescentia_alata,crescentia_alata,Accepted,8.7,29.3,19,20.6,0.718446602,-0.281553398,0.436893204
bignoniaceae,bignoniaceae,amphitecna,amphitecna_tuxtlensis,tuxtlensis,amphitecna_tuxtlensis,amphitecna_tuxtlensis,Accepted,16.7,22.3,19.5,5.6,1,0,1
bignoniaceae,bignoniaceae,catalpa,catalpa_bignonioides,bignonioides,catalpa_bignonioides,catalpa_bignonioides,Accepted,30,34,32,4,0,-1,-1
bignoniaceae,bignoniaceae,bignonia,bignonia_capreolata,capreolata,bignonia_capreolata,bignonia_capreolata,Accepted,28.8,40.1,34.4,11.4,0,-1,-1
bignoniaceae,bignoniaceae,campsis,campsis_radicans,radicans,campsis_radicans,campsis_radicans,Accepted,35.3,36.4,35.8,1.2,0,-1,-1
bignoniaceae,bignoniaceae,catalpa,catalpa_speciosa,speciosa,catalpa_speciosa,catalpa_speciosa,Accepted,28.2,45.5,36.9,17.3,0,-1,-1
bixaceae,bixaceae,cochlospermum,cochlospermum_tetraporum,tetraporum,cochlospermum_tetraporum,cochlospermum_tetraporum,Accepted,-20.4,-18.9,-19.7,1.5,1,0,1
bixaceae,bixaceae,cochlospermum,cochlospermum_regium,regium,cochlospermum_regium,cochlospermum_regium,Accepted,-24.2,-14.6,-19.4,9.6,0.927083333,-0.072916667,0.854166667
bixaceae,bixaceae,bixa,bixa_arborea,arborea,bixa_arborea,bixa_arborea,Accepted,-19.3,-0.8,-10.1,18.5,1,0,1
bixaceae,bixaceae,bixa,bixa_platycarpa,platycarpa,bixa_platycarpa,bixa_platycarpa,Accepted,-12.7,0.8,-5.9,13.4,1,0,1
bixaceae,bixaceae,cochlospermum,cochlospermum_orinocense,orinocense,cochlospermum_orinocense,cochlospermum_orinocense,Accepted,-15.8,9.3,-3.3,25.2,1,0,1
bixaceae,bixaceae,bixa,bixa_urucurana,urucurana,bixa_urucurana,bixa_urucurana,Accepted,-25.3,25.6,0.1,50.9,0.923379175,-0.076620825,0.84675835
bixaceae,bixaceae,cochlospermum,cochlospermum_vitifolium,vitifolium,cochlospermum_vitifolium,cochlospermum_vitifolium,Accepted,-18.3,27.1,4.4,45.4,0.920704846,-0.079295154,0.841409692
boraginaceae,boraginaceae,cordia,cordia_ecalyculata,ecalyculata,cordia_ecalyculata,cordia_ecalyculata,Accepted,-26.7,-23.8,-25.3,3,0,-1,-1
boraginaceae,boraginaceae,patagonula,patagonula_americana,americana,patagonula_americana,cordia_americana,Synonym,-27,-22.2,-24.6,4.8,0.270833333,-0.729166667,-0.458333333
boraginaceae,boraginaceae,cordia,cordia_trichoclada,trichoclada,cordia_trichoclada,cordia_trichoclada,Accepted,-23.6,-23.4,-23.5,0.2,0.5,-0.5,0
boraginaceae,boraginaceae,cordia,cordia_trichotoma,trichotoma,cordia_trichotoma,cordia_trichotoma,Accepted,-26,-18.1,-22.1,7.9,0.683544304,-0.316455696,0.367088608
boraginaceae,boraginaceae,tournefortia,tournefortia_rubicunda,rubicunda,tournefortia_rubicunda,tournefortia_rubicunda,Accepted,-26.7,-17,-21.9,9.7,0.670103093,-0.329896907,0.340206186
boraginaceae,boraginaceae,cordia,cordia_bordasii,bordasii,cordia_bordasii,cordia_weddellii,Synonym,-22.7,-18.5,-20.6,4.2,1,0,1
boraginaceae,boraginaceae,cordia,cordia_verbenacea,verbenacea,cordia_verbenacea,varronia_curassavica,Synonym,-26.7,-13.5,-20.1,13.2,0.757575758,-0.242424242,0.515151515
boraginaceae,boraginaceae,cordia,cordia_glabrata,glabrata,cordia_glabrata,cordia_glabrata,Accepted,-25.5,-4.2,-14.9,21.3,0.906103286,-0.093896714,0.812206573
boraginaceae,boraginaceae,cordia,cordia_sellowiana,sellowiana,cordia_sellowiana,cordia_sellowiana,Accepted,-15.4,-11,-13.2,4.4,1,0,1
boraginaceae,boraginaceae,cordia,cordia_buddleoides,buddleoides,cordia_buddleoides,varronia_buddleoides,Synonym,-14.6,-11,-12.8,3.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_ripicola,ripicola,cordia_ripicola,cordia_ripicola,Accepted,-12.8,-12.5,-12.6,0.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_monosperma,monosperma,cordia_monosperma,varronia_monosperma,Synonym,-25.9,0.8,-12.6,26.8,0.91011236,-0.08988764,0.820224719
boraginaceae,boraginaceae,tournefortia,tournefortia_paniculata,paniculata,tournefortia_paniculata,tournefortia_paniculata,Accepted,-26.3,4.8,-10.8,31.1,0.909967846,-0.090032154,0.819935691
boraginaceae,boraginaceae,heliotropium,heliotropium_microstachyum,microstachyum,heliotropium_microstachyum,heliotropium_microstachyum,Accepted,-17,-1.9,-9.4,15.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_peruviana,peruviana,cordia_peruviana,varronia_curassavica,Synonym,-11.5,-5.7,-8.6,5.8,1,0,1
boraginaceae,boraginaceae,cordia,cordia_ucayaliensis,ucayaliensis,cordia_ucayaliensis,cordia_ucayaliensis,Accepted,-17,0.8,-8.1,17.8,1,0,1
boraginaceae,boraginaceae,cordia,cordia_hebeclada,hebeclada,cordia_hebeclada,cordia_hebeclada,Accepted,-17.1,1.2,-7.9,18.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_macrocephala,macrocephala,cordia_macrocephala,varronia_macrocephala,Synonym,-11.5,-2.4,-6.9,9.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_lomatoloba,lomatoloba,cordia_lomatoloba,cordia_lomatoloba,Accepted,-12.8,-0.6,-6.7,12.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_polyantha,polyantha,cordia_polyantha,varronia_macrocephala,Synonym,-11.9,-0.6,-6.3,11.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_scabrifolia,scabrifolia,cordia_scabrifolia,cordia_scabrifolia,Accepted,-23.6,11.1,-6.3,34.7,0.997118156,-0.002881844,0.994236311
boraginaceae,boraginaceae,cordia,cordia_mexiana,mexiana,cordia_mexiana,cordia_mexiana,Accepted,-12.8,0.8,-6,13.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_iguaguana,iguaguana,cordia_iguaguana,cordia_iguaguana,Accepted,-6.6,-5,-5.8,1.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_bifurcata,bifurcata,cordia_bifurcata,varronia_dichotoma,Synonym,-22.2,11.9,-5.2,34,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_coriacea,coriacea,tournefortia_coriacea,tournefortia_coriacea,Accepted,-10.2,-0.1,-5.2,10.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_poeppigii,poeppigii,cordia_poeppigii,varronia_spinescens,Synonym,-15.5,5.8,-4.8,21.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_sprucei,sprucei,cordia_sprucei,cordia_sprucei,Accepted,-13.6,3.9,-4.8,17.5,1,0,1
boraginaceae,boraginaceae,cordia,cordia_lantanoides,lantanoides,cordia_lantanoides,varronia_crenata,Synonym,-9.9,0.4,-4.8,10.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_nodosa,nodosa,cordia_nodosa,cordia_nodosa,Accepted,-17.6,8.3,-4.6,25.9,1,0,1
boraginaceae,boraginaceae,cordia,cordia_truncata,truncata,cordia_truncata,cordia_truncata,Accepted,-25.4,16.3,-4.6,41.7,0.954436451,-0.045563549,0.908872902
boraginaceae,boraginaceae,tournefortia,tournefortia_microcalyx,microcalyx,tournefortia_microcalyx,tournefortia_microcalyx,Accepted,-9,0.1,-4.4,9.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_tetrandra,tetrandra,cordia_tetrandra,cordia_tetrandra,Accepted,-17.6,9.1,-4.2,26.7,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_undulata,undulata,tournefortia_undulata,tournefortia_lilloi,Synonym,-5,-2.8,-3.9,2.2,1,0,1
boraginaceae,boraginaceae,cordia,cordia_polycephala,polycephala,cordia_polycephala,cordia_polycephala,Accepted,-26.1,18.5,-3.8,44.6,0.941704036,-0.058295964,0.883408072
boraginaceae,boraginaceae,tournefortia,tournefortia_bicolor,bicolor,tournefortia_bicolor,tournefortia_bicolor,Accepted,-25.5,18,-3.8,43.5,0.954022989,-0.045977011,0.908045977
boraginaceae,boraginaceae,heliotropium,heliotropium_rufipilum,rufipilum,heliotropium_rufipilum,heliotropium_rufipilum,Accepted,-25.4,18.3,-3.6,43.7,0.956521739,-0.043478261,0.913043478
boraginaceae,boraginaceae,heliotropium,heliotropium_argenteum,argenteum,heliotropium_argenteum,heliotropium_argenteum,Accepted,-4,-3.1,-3.5,1,1,0,1
boraginaceae,boraginaceae,heliotropium,heliotropium_urbanianum,urbanianum,heliotropium_urbanianum,heliotropium_rufipilum,Synonym,-6.3,0.8,-2.8,7.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_trachyphylla,trachyphylla,cordia_trachyphylla,cordia_trachyphylla,Accepted,-8.8,3.8,-2.5,12.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_macrantha,macrantha,cordia_macrantha,cordia_macrantha,Accepted,-2.4,-2,-2.2,0.4,1,0,1
boraginaceae,boraginaceae,cordia,cordia_scaberrima,scaberrima,cordia_scaberrima,cordia_scaberrima,Accepted,-4,-0.1,-2.1,3.9,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_ramosissima,ramosissima,tournefortia_ramosissima,tournefortia_ramosissima,Accepted,-3.1,-0.9,-2,2.2,1,0,1
boraginaceae,boraginaceae,cordia,cordia_alliodora,alliodora,cordia_alliodora,cordia_alliodora,Accepted,-25.9,22.3,-1.8,48.2,0.950207469,-0.049792531,0.900414938
boraginaceae,boraginaceae,cordia,cordia_toqueve,toqueve,cordia_toqueve,cordia_toqueve,Accepted,-12.8,10.2,-1.3,23,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_scabrida,scabrida,tournefortia_scabrida,tournefortia_scabrida,Accepted,-9,6.8,-1.1,15.8,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_rugosa,rugosa,tournefortia_rugosa,tournefortia_fuliginosa,Synonym,-1.7,0.5,-0.6,2.1,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_fuliginosa,fuliginosa,tournefortia_fuliginosa,tournefortia_fuliginosa,Accepted,-9,8,-0.5,17,1,0,1
boraginaceae,boraginaceae,cordia,cordia_lutea,lutea,cordia_lutea,cordia_lutea,Accepted,-6.9,6.5,-0.2,13.4,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_cuspidata,cuspidata,tournefortia_cuspidata,tournefortia_cuspidata,Accepted,-15.2,14.8,-0.2,30,1,0,1
boraginaceae,boraginaceae,cordia,cordia_rusbyi,rusbyi,cordia_rusbyi,cordia_alliodora,Synonym,-0.1,0.5,0.2,0.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_cylindrostachya,cylindrostachya,cordia_cylindrostachya,varronia_curassavica,Synonym,-17.2,18.3,0.6,35.4,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_polystachya,polystachya,tournefortia_polystachya,tournefortia_polystachya,Accepted,-7.7,10,1.2,17.7,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_ulei,ulei,tournefortia_ulei,tournefortia_ulei,Accepted,-5,7.5,1.2,12.5,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_brevilobata,brevilobata,tournefortia_brevilobata,tournefortia_brevilobata,Accepted,-3.1,6.5,1.7,9.6,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_angustiflora,angustiflora,tournefortia_angustiflora,tournefortia_angustiflora,Accepted,-12.8,16.8,2,29.7,1,0,1
boraginaceae,boraginaceae,cordia,cordia_colombiana,colombiana,cordia_colombiana,cordia_colombiana,Accepted,-1.7,6.5,2.4,8.2,1,0,1
boraginaceae,boraginaceae,cordia,cordia_bicolor,bicolor,cordia_bicolor,cordia_bicolor,Accepted,-14.8,19.8,2.5,34.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_bogotensis,bogotensis,cordia_bogotensis,cordia_bogotensis,Accepted,-1.7,6.7,2.5,8.4,1,0,1
boraginaceae,boraginaceae,heliotropium,heliotropium_arborescens,arborescens,heliotropium_arborescens,heliotropium_arborescens,Accepted,-12.3,18.3,3,30.6,1,0,1
boraginaceae,boraginaceae,cordia,cordia_curassavica,curassavica,cordia_curassavica,varronia_curassavica,Synonym,-23.2,29.4,3.1,52.5,0.8878327,-0.1121673,0.775665399
boraginaceae,boraginaceae,cordia,cordia_spinescens,spinescens,cordia_spinescens,varronia_spinescens,Synonym,-14.8,22.3,3.7,37.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_cymosa,cymosa,cordia_cymosa,cordia_cymosa,Accepted,-4.2,11.5,3.7,15.7,1,0,1
boraginaceae,boraginaceae,cordia,cordia_sericicalyx,sericicalyx,cordia_sericicalyx,cordia_sericicalyx,Accepted,-2,9.5,3.7,11.5,1,0,1
boraginaceae,boraginaceae,tournefortia,tournefortia_maculata,maculata,tournefortia_maculata,tournefortia_maculata,Accepted,-11.5,19.7,4.1,31.2,1,0,1
boraginaceae,boraginaceae,cordia,cordia_eriostigma,eriostigma,cordia_eriostigma,cordia_eriostigma,Accepted,-4.2,13.8,4.8,18,1,0,1
boraginaceae,boraginaceae,rochefortia,rochefortia_spinosa,spinosa,rochefortia_spinosa,rochefortia_spinosa,Accepted,-6.6,16.5,5,23.1,1,0,1
boraginaceae,boraginaceae,cordia,cordia_dwyeri,dwyeri,cordia_dwyeri,cordia_dwyeri,Accepted,-1.3,11.6,5.1,12.9,1,0,1
boraginaceae,boraginaceae,cordia,cordia_porcata,porcata,cordia_porcata,cordia_porcata,Accepted,-1.3,13,5.9,14.3,1,0,1
boraginaceae,boraginaceae,cordia,cordia_lucidula,lucidula,cordia_lucidula,cordia_lucidula,Accepted,0.8,11.1,6,10.4,1,0,1
boraginaceae,boraginaceae,bourreria,bourreria_costaricensis,costaricensis,bourreria_costaricensis,bourreria_costaricensis,Accepted,1.2,11.1,6.1,10,1,0,1
boraginaceae,boraginaceae,cordia,cordia_panamensis,panamensis,cordia_panamensis,cordia_panamensis,Accepted,-2,16.8,7.4,18.8,1,0,1
boraginaceae,boraginaceae,cordia,cordia_collococca,collococca,cordia_collococca,cordia_collococca,Accepted,-2.2,17.8,7.8,20,1,0,1
